FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,111,50,FREE,FIN,F,Pernille,BLUME,170.0,58.0,20.069204,0.03604,2.090301,23.92
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,113,100,MEDLEY,FIN,M,Shun,WANG,191.0,81.0,22.203339,0.023615,1.912777,52.28
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,113,100,MEDLEY,FIN,M,Vladimir,MOROZOV,185.0,83.0,24.251278,0.023924,1.985703,50.36
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,113,100,MEDLEY,FIN,M,Pavel,SANKOVICH,182.0,77.0,23.245985,0.024737,1.904762,52.5
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,113,100,MEDLEY,FIN,M,Daiya,SETO,174.0,73.0,24.111507,0.026298,1.919754,52.09
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,114,200,BREAST,FIN,F,Jinglin,SHI,175.0,69.0,22.530612,0.020405,1.407955,142.05
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,114,200,BREAST,FIN,F,Alia,ATKINSON,173.0,71.0,23.722811,0.020181,1.43287,139.57999999999998
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,114,200,BREAST,FIN,F,Runa,IMAI,163.0,50.0,18.818924,0.028618,1.430922,139.77
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,115,400,FREE,FIN,M,Matthew,STANLEY,198.0,82.0,20.916233,0.021542,1.766472,226.44
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,115,400,FREE,FIN,M,Mykhailo,ROMANCHUK,190.0,82.0,22.714681,0.022031,1.806522,221.42000000000002
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,115,400,FREE,FIN,M,Ziao,QIU,182.0,67.0,20.227026,0.027008,1.809545,221.05
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,115,400,FREE,FIN,M,David,VERRASZTO,180.0,76.0,23.45679,0.023399,1.778331,224.93
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,116,100,FREE,FIN,F,Cate,CAMPBELL,186.0,74.0,21.389756,0.026265,1.943635,51.45
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,116,100,FREE,FIN,F,Sarah,SJOSTROM,182.0,76.0,22.944089,0.025674,1.95122,51.25
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,116,100,FREE,FIN,F,Brittany,ELMSLIE,180.0,69.0,21.296296,0.027003,1.863238,53.67
FINA/airweave Swimming World Cup 2017,Beijing,CHN,SCM,116,100,FREE,FIN,F,Ranomi,KROMOWIDJOJO,180.0,72.0,22.222222,0.026756,1.926411,51.91
